Pair,Part of Speech,Hint,Gradability Type,Order,Word,Sentences
describir-alegorizar,Verb,Esto poetiza el modo de representación.,Poetic Complexity,3,simbolizar,Los emblemas decidieron _____ la unidad.|Vamos a _____ el amor con corazones.|Ella comenzó a _____ la paz con palomas.
describir-alegorizar,Verb,Esto poetiza el modo de representación.,Poetic Complexity,4,metaforizar,Los poetas optaron por _____ la vida como viaje.|Me gusta _____ el tiempo como río.|Él decidió _____ el dolor como fuego.
describir-alegorizar,Verb,Esto poetiza el modo de representación.,Poetic Complexity,5,poetizar,Los escritores comenzaron a _____ la naturaleza.|Vamos a _____ el amor en versos.|Ella optó por _____ la tristeza.
describir-alegorizar,Verb,Esto poetiza el modo de representación.,Poetic Complexity,6,alegorizar,Los fabulistas decidieron _____ moralejas con animales.|Me gusta _____ conceptos abstractos.|Los artistas optaron por _____ la justicia.
mascullar-proclamar,Verb,Esto formaliza la manera de expresión vocal.,Formality,0,mascullar,Los enfadados optaron por _____ maldiciones.|Ella comenzó a _____ excusas.|No _____ , habla claro.
mascullar-proclamar,Verb,Esto formaliza la manera de expresión vocal.,Formality,1,balbucear,Los bebés decidieron _____ palabras primeras.|Me gusta _____ cuando nervioso.|Los borrachos optaron por _____ incoherencias.
mascullar-proclamar,Verb,Esto formaliza la manera de expresión vocal.,Formality,2,anunciar,Los presentadores comenzaron a _____ el evento.|Vamos a _____ la noticia.|Él decidió _____ la llegada.
mascullar-proclamar,Verb,Esto formaliza la manera de expresión vocal.,Formality,3,declarar,Los jueces optaron por _____ el veredicto.|Me gusta _____ amor eterno.|Los gobiernos comenzaron a _____ independencia.
mascullar-proclamar,Verb,Esto formaliza la manera de expresión vocal.,Formality,4,difundir,Los medios decidieron _____ la información.|Vamos a _____ el mensaje.|Ella optó por _____ rumores.
mascullar-proclamar,Verb,Esto formaliza la manera de expresión vocal.,Formality,5,pregonar,Los vendedores comenzaron a _____ sus productos.|Me gusta _____ buenas nuevas.|Los heraldos optaron por _____ edictos.
mascullar-proclamar,Verb,Esto formaliza la manera de expresión vocal.,Formality,6,proclamar,Los reyes decidieron _____ la ley.|Vamos a _____ la victoria.|Él optó por _____ la fe.
sentir-empatizar,Verb,Esto profundiza la comprensión emocional.,Affective Depth,0,sentir,Me gusta _____ la música en el alma.|Los pacientes decidieron _____ dolor.|Vamos a _____ la brisa.
sentir-empatizar,Verb,Esto profundiza la comprensión emocional.,Affective Depth,1,percibir,Los detectives optaron por _____ el peligro.|Ella comenzó a _____ la tensión.|Él decidió _____ el aroma.
sentir-empatizar,Verb,Esto profundiza la comprensión emocional.,Affective Depth,2,simpatizar,Los amigos comenzaron a _____ con la causa.|Me gusta _____ con los oprimidos.|Vamos a _____ con el equipo.
sentir-empatizar,Verb,Esto profundiza la comprensión emocional.,Affective Depth,3,conectar,Los amantes optaron por _____ emocionalmente.|Ella decidió _____ con la audiencia.|Los dispositivos comenzaron a _____ a la red.
sentir-empatizar,Verb,Esto profundiza la comprensión emocional.,Affective Depth,4,identificarse,Los lectores decidieron _____ con el personaje.|Me gusta _____ con la historia.|Él optó por _____ con la cultura.
sentir-empatizar,Verb,Esto profundiza la comprensión emocional.,Affective Depth,5,internalizar,Los estudiantes comenzaron a _____ el conocimiento.|Vamos a _____ los valores.|Ella optó por _____ las emociones.
sentir-empatizar,Verb,Esto profundiza la comprensión emocional.,Affective Depth,6,empatizar,Los terapeutas decidieron _____ con los pacientes.|Me gusta _____ con los amigos.|Vamos a _____ con los afectados.
pensar-filosofar,Verb,Esto abstrae la profundidad de la cognición.,Abstraction,0,pensar,Me gusta _____ en soluciones creativas.|Los estrategas decidieron _____ el plan.|Vamos a _____ sobre el problema.
pensar-filosofar,Verb,Esto abstrae la profundidad de la cognición.,Abstraction,1,reflexionar,Los sabios optaron por _____ sobre la vida.|Ella comenzó a _____ en sus errores.|Él decidió _____ antes de actuar.
pensar-filosofar,Verb,Esto abstrae la profundidad de la cognición.,Abstraction,2,meditar,Los monjes comenzaron a _____ en silencio.|Me gusta _____ para relajar.|Vamos a _____ sobre la paz.
pensar-filosofar,Verb,Esto abstrae la profundidad de la cognición.,Abstraction,3,teorizar,Los científicos optaron por _____ sobre el universo.|Ella decidió _____ hipótesis.|Los historiadores comenzaron a _____ eventos.
pensar-filosofar,Verb,Esto abstrae la profundidad de la cognición.,Abstraction,4,especular,Los inversores decidieron _____ sobre el mercado.|Me gusta _____ sobre el futuro.|Él optó por _____ posibilidades.
pensar-filosofar,Verb,Esto abstrae la profundidad de la cognición.,Abstraction,5,contemplar,Los artistas comenzaron a _____ la belleza.|Vamos a _____ las estrellas.|Ella optó por _____ el sentido.
pensar-filosofar,Verb,Esto abstrae la profundidad de la cognición.,Abstraction,6,filosofar,Los pensadores decidieron _____ sobre la existencia.|Me gusta _____ con amigos.|Vamos a _____ la ética.
susurrar-cantar,Verb,Esto poetiza el estilo de la expresión.,Poetic Complexity,0,susurrar,Me gusta _____ secretos al oído.|Los amantes decidieron _____ promesas.|Vamos a _____ en la oscuridad.
susurrar-cantar,Verb,Esto poetiza el estilo de la expresión.,Poetic Complexity,1,murmurar,Los descontentos optaron por _____ quejas.|Ella comenzó a _____ oraciones.|Él decidió _____ canciones bajas.
susurrar-cantar,Verb,Esto poetiza el estilo de la expresión.,Poetic Complexity,2,recitar,Los poetas comenzaron a _____ versos.|Me gusta _____ poemas famosos.|Los actores optaron por _____ diálogos.
susurrar-cantar,Verb,Esto poetiza el estilo de la expresión.,Poetic Complexity,3,entonar,Los cantores decidieron _____ himnos.|Vamos a _____ la melodía.|Ella optó por _____ con voz clara.
susurrar-cantar,Verb,Esto poetiza el estilo de la expresión.,Poetic Complexity,4,vocalizar,Los músicos comenzaron a _____ notas.|Me gusta _____ ejercicios vocales.|Los pájaros optaron por _____ al amanecer.
susurrar-cantar,Verb,Esto poetiza el estilo de la expresión.,Poetic Complexity,5,salmodiar,Los monjes decidieron _____ salmos.|Vamos a _____ en la ceremonia.|Él optó por _____ con ritmo.
susurrar-cantar,Verb,Esto poetiza el estilo de la expresión.,Poetic Complexity,6,cantar,Los coros comenzaron a _____ juntos.|Me gusta _____ en la ducha.|Vamos a _____ feliz cumpleaños.
gota-océano,Noun,Esto expande el volumen del cuerpo de agua.,Quantity,0,gota,Vi una _____ de lluvia en la ventana.|La _____ de medicina es suficiente.|Cada _____ cuenta en el desierto.
gota-océano,Noun,Esto expande el volumen del cuerpo de agua.,Quantity,1,charco,El _____ de agua en el suelo es pequeño.|Los niños saltan en el _____ después de lluvia.|Evita el _____ en la calle.
gota-océano,Noun,Esto expande el volumen del cuerpo de agua.,Quantity,2,estanque,El _____ en el parque tiene patos.|Pescamos en el _____ local.|El _____ se congeló en invierno.
gota-océano,Noun,Esto expande el volumen del cuerpo de agua.,Quantity,3,lago,El _____ es grande y azul.|Nadamos en el _____ durante verano.|El _____ refleja las montañas.
gota-océano,Noun,Esto expande el volumen del cuerpo de agua.,Quantity,4,mar,El _____ es salado y vasto.|Viajamos por el _____ en barco.|El _____ tiene olas altas.
gota-océano,Noun,Esto expande el volumen del cuerpo de agua.,Quantity,5,río,El _____ fluye rápido.|Cruzamos el _____ en puente.|El _____ riega los campos.
gota-océano,Noun,Esto expande el volumen del cuerpo de agua.,Quantity,6,océano,El _____ es profundo y misterioso.|Exploramos el _____ con submarino.|El _____ cubre gran parte del planeta.
chispa-infierno,Noun,Esto intensifica la escala del evento de fuego.,Magnitude,0,chispa,Vi una _____ en la chimenea.|La _____ encendió el fuego.|Cada _____ puede iniciar algo grande.
chispa-infierno,Noun,Esto intensifica la escala del evento de fuego.,Magnitude,1,llama,La _____ baila en la vela.|La _____ calienta la habitación.|Evita tocar la _____ caliente.
chispa-infierno,Noun,Esto intensifica la escala del evento de fuego.,Magnitude,2,fuego,El _____ quema la madera.|Cocimos en el _____ del campamento.|El _____ ilumina la noche.
chispa-infierno,Noun,Esto intensifica la escala del evento de fuego.,Magnitude,3,llamarada,La _____ subió alto en el cielo.|La _____ destruyó el edificio.|El _____ es intenso y brillante.
chispa-infierno,Noun,Esto intensifica la escala del evento de fuego.,Magnitude,4,conflagración,La _____ arrasó la ciudad.|Luchamos contra la _____ con bomberos.|La _____ se extendió rápidamente.
chispa-infierno,Noun,Esto intensifica la escala del evento de fuego.,Magnitude,5,incendio forestal,El _____ quema los árboles.|El _____ amenaza las casas.|El _____ se propaga con viento.
chispa-infierno,Noun,Esto intensifica la escala del evento de fuego.,Magnitude,6,infierno,El _____ es un lugar de tormento.|El _____ consume todo.|El _____ arde eternamente.
susurro-rugido,Noun,Esto aumenta el volumen de emisión de sonido.,Volume,0,susurro,Oí un _____ en el viento.|El _____ del secreto es discreto.|Cada _____ lleva un mensaje.
susurro-rugido,Noun,Esto aumenta el volumen de emisión de sonido.,Volume,1,murmullo,El _____ de la multitud es bajo.|El _____ del río es calmante.|Evita el _____ en la clase.
susurro-rugido,Noun,Esto aumenta el volumen de emisión de sonido.,Volume,2,voz,La _____ del cantante es hermosa.|La _____ del profesor es clara.|La _____ humana varía.
susurro-rugido,Noun,Esto aumenta el volumen de emisión de sonido.,Volume,3,grito,El _____ de ayuda es urgente.|El _____ de alegría llena el aire.|El _____ asusta a los pájaros.
susurro-rugido,Noun,Esto aumenta el volumen de emisión de sonido.,Volume,4,bramido,El _____ del león es poderoso.|El _____ de la tormenta es fuerte.|El _____ del motor ruge.
susurro-rugido,Noun,Esto aumenta el volumen de emisión de sonido.,Volume,5,trueno,El _____ retumba en el cielo.|El _____ sigue al rayo.|El _____ asusta a los niños.
susurro-rugido,Noun,Esto aumenta el volumen de emisión de sonido.,Volume,6,rugido,El _____ del tigre es feroz.|El _____ de la cascada es constante.|El _____ de la multitud es ensordecedor.
guijarro-peñasco,Noun,Esto aumenta el tamaño del objeto de roca.,Magnitude,0,guijarro,Encontré un _____ en la playa.|El _____ es pequeño y liso.|Tira el _____ al agua.
guijarro-peñasco,Noun,Esto aumenta el tamaño del objeto de roca.,Magnitude,1,piedra,La _____ en el camino es obstáculo.|La _____ preciosa brilla.|Usa la _____ para construir.
guijarro-peñasco,Noun,Esto aumenta el tamaño del objeto de roca.,Magnitude,2,roca,La _____ en la montaña es grande.|La _____ se erosiona con tiempo.|Escala la _____ alta.
guijarro-peñasco,Noun,Esto aumenta el tamaño del objeto de roca.,Magnitude,3,peña,La _____ en el acantilado es peligrosa.|La _____ ofrece vista panorámica.|La _____ es sólida.
guijarro-peñasco,Noun,Esto aumenta el tamaño del objeto de roca.,Magnitude,4,monolito,El _____ antiguo es misterioso.|El _____ se erige alto.|Admira el _____ en el desierto.
guijarro-peñasco,Noun,Esto aumenta el tamaño del objeto de roca.,Magnitude,5,montaña,La _____ nevada es impresionante.|Sube la _____ para aventura.|La _____ bloquea el sol.
guijarro-peñasco,Noun,Esto aumenta el tamaño del objeto de roca.,Magnitude,6,peñasco,El _____ en el mar es rocoso.|El _____ cae con erosión.|El _____ es masivo.
brote-bosque,Noun,Esto aumenta la extensión de la colección de plantas.,Quantity,0,brote,Vi un _____ nuevo en la planta.|El _____ crece rápido.|Cuida el _____ tierno.
brote-bosque,Noun,Esto aumenta la extensión de la colección de plantas.,Quantity,1,retoño,El _____ del árbol es joven.|Planta el _____ en tierra.|El _____ necesita agua.
brote-bosque,Noun,Esto aumenta la extensión de la colección de plantas.,Quantity,2,arbusto,El _____ en el jardín es verde.|Poda el _____ para forma.|El _____ da frutos.
brote-bosque,Noun,Esto aumenta la extensión de la colección de plantas.,Quantity,3,árbol,El _____ da sombra.|Planta un _____ para el futuro.|El _____ es alto.
brote-bosque,Noun,Esto aumenta la extensión de la colección de plantas.,Quantity,4,arboleda,La _____ es grupo de árboles.|Pasea por la _____ tranquila.|La _____ en el parque es linda.
brote-bosque,Noun,Esto aumenta la extensión de la colección de plantas.,Quantity,5,selva,La _____ es densa y salvaje.|Explora la _____ amazónica.|La _____ tiene vida abundante.
brote-bosque,Noun,Esto aumenta la extensión de la colección de plantas.,Quantity,6,bosque,El _____ es vasto y verde.|Camina por el _____ encantado.|El _____ protege animales.
colina-montaña,Noun,Esto eleva la altura de la formación terrestre.,Magnitude,0,colina,La _____ es suave y baja.|Sube la _____ para vista.|La _____ está cubierta de hierba.
colina-montaña,Noun,Esto eleva la altura de la formación terrestre.,Magnitude,1,loma,La _____ en el campo es pequeña.|Corre por la _____ juguetona.|La _____ ofrece paseo fácil.
colina-montaña,Noun,Esto eleva la altura de la formación terrestre.,Magnitude,2,cerro,El _____ es rocoso y medio.|Escala el _____ local.|El _____ tiene senderos.
colina-montaña,Noun,Esto eleva la altura de la formación terrestre.,Magnitude,3,cordillera,La _____ es cadena de montañas.|La _____ andina es larga.|Admira la _____ nevada.
colina-montaña,Noun,Esto eleva la altura de la formación terrestre.,Magnitude,4,pico,El _____ es el punto más alto.|Alcanza el _____ del Everest.|El _____ es desafiante.
colina-montaña,Noun,Esto eleva la altura de la formación terrestre.,Magnitude,5,cumbre,La _____ es la cima elevada.|Llega a la _____ victorioso.|La _____ está en nubes.
colina-montaña,Noun,Esto eleva la altura de la formación terrestre.,Magnitude,6,montaña,La _____ es imponente y alta.|Escala la _____ para aventura.|La _____ tiene nieve eterna.
goteo-inundación,Noun,Esto amplifica el flujo del volumen de agua.,Flow Rate,0,goteo,El _____ del grifo es molesto.|Escucha el _____ constante.|Arregla el _____ para ahorrar.
goteo-inundación,Noun,Esto amplifica el flujo del volumen de agua.,Flow Rate,1,arroyo,El _____ fluye gentle.|Pasa por el _____ claro.|El _____ canta en el bosque.
goteo-inundación,Noun,Esto amplifica el flujo del volumen de agua.,Flow Rate,2,río,El _____ lleva agua al mar.|Navega por el _____ ancho.|El _____ riega las tierras.
goteo-inundación,Noun,Esto amplifica el flujo del volumen de agua.,Flow Rate,3,torrente,El _____ baja rápido de la montaña.|Evita el _____ peligroso.|El _____ arrastra todo.
goteo-inundación,Noun,Esto amplifica el flujo del volumen de agua.,Flow Rate,4,diluvio,El _____ inunda las calles.|El _____ bíblico es legendario.|Soporta el _____ torrencial.
goteo-inundación,Noun,Esto amplifica el flujo del volumen de agua.,Flow Rate,5,desbordamiento,El _____ del río causa daño.|Previene el _____ con diques.|El _____ afecta casas.
goteo-inundación,Noun,Esto amplifica el flujo del volumen de agua.,Flow Rate,6,inundación,La _____ cubre la ciudad.|Lucha contra la _____ con sacos.|La _____ es desastre natural.
mota-montón,Noun,Esto multiplica la cantidad de partículas pequeñas.,Quantity,0,mota,Vi una _____ de polvo en el aire.|Limpia la _____ del piso.|La _____ es minúscula.
mota-montón,Noun,Esto multiplica la cantidad de partículas pequeñas.,Quantity,1,grano,El _____ de arena es fino.|Cuenta cada _____ de arroz.|El _____ de sal sazona.
mota-montón,Noun,Esto multiplica la cantidad de partículas pequeñas.,Quantity,2,pila,La _____ de libros es alta.|Apila la _____ de ropa.|La _____ de baterías.
mota-montón,Noun,Esto multiplica la cantidad de partículas pequeñas.,Quantity,3,cúmulo,El _____ de nubes es blanco.|Acumula el _____ de deudas.|El _____ de estrellas.
mota-montón,Noun,Esto multiplica la cantidad de partículas pequeñas.,Quantity,4,apilamiento,El _____ de cajas es ordenado.|Evita el _____ desorganizado.|El _____ de troncos.
mota-montón,Noun,Esto multiplica la cantidad de partículas pequeñas.,Quantity,5,cerro,El _____ de tierra es grande.|Sube el _____ pequeño.|El _____ de basura.
mota-montón,Noun,Esto multiplica la cantidad de partículas pequeñas.,Quantity,6,montón,El _____ de hojas en otoño.|Recoge el _____ de juguetes.|El _____ de dinero.
ramita-tronco,Noun,Esto engrosa el tamaño de la pieza de madera.,Magnitude,0,ramita,La _____ es delgada y frágil.|Recoge la _____ para fuego.|La _____ del árbol joven.
ramita-tronco,Noun,Esto engrosa el tamaño de la pieza de madera.,Magnitude,1,rama,La _____ se rompe con viento.|Corta la _____ seca.|La _____ da frutos.
ramita-tronco,Noun,Esto engrosa el tamaño de la pieza de madera.,Magnitude,2,palo,El _____ sirve para caminar.|Juega con el _____ en el suelo.|El _____ de golf.
ramita-tronco,Noun,Esto engrosa el tamaño de la pieza de madera.,Magnitude,3,extremidad,La _____ del árbol es larga.|La _____ humana es brazo.|La _____ inferior es pierna.
ramita-tronco,Noun,Esto engrosa el tamaño de la pieza de madera.,Magnitude,4,leño,El _____ arde en la chimenea.|Carga el _____ para invierno.|El _____ cortado.
ramita-tronco,Noun,Esto engrosa el tamaño de la pieza de madera.,Magnitude,5,viga,La _____ soporta el techo.|Instala la _____ de madera.|La _____ es estructural.
ramita-tronco,Noun,Esto engrosa el tamaño de la pieza de madera.,Magnitude,6,tronco,El _____ del árbol es grueso.|Corta el _____ con sierra.|El _____ flota en río.
sorbo-trago,Noun,Esto aumenta la cantidad de ingesta de líquido.,Quantity,0,sorbo,Toma un _____ de agua fresca.|El _____ pequeño refresca.|Da un _____ al café.
sorbo-trago,Noun,Esto aumenta la cantidad de ingesta de líquido.,Quantity,1,probada,Da una _____ al plato nuevo.|La _____ es tentativa.|Prueba con una _____ pequeña.
sorbo-trago,Noun,Esto aumenta la cantidad de ingesta de líquido.,Quantity,2,deglución,La _____ es el acto de tragar.|Controla la _____ de comida.|La _____ rápida causa ahogo.
sorbo-trago,Noun,Esto aumenta la cantidad de ingesta de líquido.,Quantity,3,bebida,La _____ es refrescante en verano.|Pide una _____ en el bar.|La _____ alcohólica.
sorbo-trago,Noun,Esto aumenta la cantidad de ingesta de líquido.,Quantity,4,lingotazo,Da un _____ al licor fuerte.|El _____ es grande y rápido.|Evita el _____ excesivo.
sorbo-trago,Noun,Esto aumenta la cantidad de ingesta de líquido.,Quantity,5,traguetazo,El _____ de cerveza es grande.|Toma un _____ para brindar.|El _____ refresca rápido.
sorbo-trago,Noun,Esto aumenta la cantidad de ingesta de líquido.,Quantity,6,trago,Da un _____ al vaso lleno.|El _____ amargo es fuerte.|Bebe un _____ de jugo.
compadre-señor,Noun,Esto formaliza el término de tratamiento.,Formality,0,compadre,El _____ es amigo cercano.|Saluda a tu _____ con abrazo.|El _____ en la fiesta.
compadre-señor,Noun,Esto formaliza el término de tratamiento.,Formality,1,amigo,El _____ fiel siempre ayuda.|Invita a tu _____ a casa.|El _____ de infancia.
compadre-señor,Noun,Esto formaliza el término de tratamiento.,Formality,2,compañero,El _____ de trabajo es colaborador.|Comparte con tu _____ el proyecto.|El _____ de viaje.
compadre-señor,Noun,Esto formaliza el término de tratamiento.,Formality,3,colega,El _____ profesional es igual.|Reúnete con tu _____ en conferencia.|El _____ en la oficina.
compadre-señor,Noun,Esto formaliza el término de tratamiento.,Formality,4,caballero,El _____ es cortés y educado.|Saluda al _____ con respeto.|El _____ en la sociedad.
compadre-señor,Noun,Esto formaliza el término de tratamiento.,Formality,5,excelencia,Su _____ el embajador.|Dirígete a su _____ con formalidad.|La _____ en el cargo.
compadre-señor,Noun,Esto formaliza el término de tratamiento.,Formality,6,señor,El _____ es título respetuoso.|Habla con el _____ educadamente.|El _____ de la casa.
charla-simposio,Noun,Esto eleva el nivel de reunión de discurso.,Formality,0,charla,La _____ informal es relajada.|Disfruta la _____ con amigos.|La _____ en el café.
charla-simposio,Noun,Esto eleva el nivel de reunión de discurso.,Formality,1,conversación,La _____ fluida es interesante.|Inicia una _____ profunda.|La _____ diaria.
charla-simposio,Noun,Esto eleva el nivel de reunión de discurso.,Formality,2,plática,La _____ casual es ligera.|Mantén la _____ amena.|La _____ en familia.
charla-simposio,Noun,Esto eleva el nivel de reunión de discurso.,Formality,3,discusión,La _____ acalorada es debatida.|Participa en la _____ grupal.|La _____ sobre temas.
charla-simposio,Noun,Esto eleva el nivel de reunión de discurso.,Formality,4,conferencia,La _____ es ponencia formal.|Asiste a la _____ anual.|La _____ académica.
charla-simposio,Noun,Esto eleva el nivel de reunión de discurso.,Formality,5,coloquio,El _____ es reunión experta.|Organiza el _____ científico.|El _____ literario.
charla-simposio,Noun,Esto eleva el nivel de reunión de discurso.,Formality,6,simposio,El _____ es evento temático.|Presenta en el _____ internacional.|El _____ de especialistas.
cariño-pasión,Noun,Esto profundiza la intensidad del vínculo emocional.,Affective Depth,0,cariño,El _____ familiar es cálido.|Muestra _____ a los niños.|El _____ por mascotas.
cariño-pasión,Noun,Esto profundiza la intensidad del vínculo emocional.,Affective Depth,1,agrado,El _____ por la música es placentero.|Siente _____ por el lugar.|El _____ mutuo.
cariño-pasión,Noun,Esto profundiza la intensidad del vínculo emocional.,Affective Depth,2,afecto,El _____ sincero es genuino.|Expresa _____ con abrazos.|El _____ hacia amigos.
cariño-pasión,Noun,Esto profundiza la intensidad del vínculo emocional.,Affective Depth,3,amor,El _____ romántico es profundo.|Declara _____ eterno.|El _____ incondicional.
cariño-pasión,Noun,Esto profundiza la intensidad del vínculo emocional.,Affective Depth,4,devoción,La _____ religiosa es fiel.|Muestra _____ al trabajo.|La _____ absoluta.
cariño-pasión,Noun,Esto profundiza la intensidad del vínculo emocional.,Affective Depth,5,obsesión,La _____ enfermiza es peligrosa.|Evita la _____ por control.|La _____ por el poder.
cariño-pasión,Noun,Esto profundiza la intensidad del vínculo emocional.,Affective Depth,6,pasión,La _____ ardiente es intensa.|Siente _____ por el arte.|La _____ por la vida.
molestia-furia,Noun,Esto escala el estado emocional negativo.,Affective Depth,0,molestia,La _____ pequeña es irritante.|Siente _____ por el ruido.|La _____ pasajera.
molestia-furia,Noun,Esto escala el estado emocional negativo.,Affective Depth,1,irritación,La _____ crece con tiempo.|Evita la _____ diaria.|La _____ por retrasos.
molestia-furia,Noun,Esto escala el estado emocional negativo.,Affective Depth,2,enojo,El _____ momentáneo es controlable.|Expresa _____ con palabras.|El _____ justificado.
molestia-furia,Noun,Esto escala el estado emocional negativo.,Affective Depth,3,rabia,La _____ ciega es destructiva.|Contén la _____ interior.|La _____ por injusticia.
molestia-furia,Noun,Esto escala el estado emocional negativo.,Affective Depth,4,ira,La _____ divina es poderosa.|Siente _____ profunda.|La _____ acumulada.
molestia-furia,Noun,Esto escala el estado emocional negativo.,Affective Depth,5,odio,El _____ eterno es amargo.|No guardes _____ en corazón.|El _____ irracional.
molestia-furia,Noun,Esto escala el estado emocional negativo.,Affective Depth,6,furia,La _____ desatada es violenta.|Calma la _____ con respiración.|La _____ incontrolable.
cosa-concepto,Noun,Esto abstrae la naturaleza de la entidad.,Abstraction,0,cosa,La _____ en la mesa es útil.|Compra una _____ nueva.|La _____ misteriosa.
